Repository,Tag Name,Release Name,Published At (ISO),Published Date,Published Time,Author,Is Prerelease,Year,Month,Quarter,Month Name,Week Number,Day of Week (0=Sun),Day Name,Hour (0-23),Time Slot,Is Weekend,Season Quarter,Version Type,Release Type,Is Major Version,Is Patch Version,Is Hotfix,Days Since Epoch
daangn/seed-design,@seed-design/icon@0.1.2,@seed-design/icon@0.1.2,2023-02-17T09:53:33.000Z,2023-02-17,09:53:33,github-actions[bot],false,2023,2,1,February,7,5,Friday,18,evening,false,Q1_Winter,semantic,stable,false,true,false,19405
daangn/seed-design,@seed-design/icon@0.1.4,@seed-design/icon@0.1.4,2023-02-20T06:52:05.000Z,2023-02-20,06:52:05,github-actions[bot],false,2023,2,1,February,8,1,Monday,15,work_afternoon,false,Q1_Winter,semantic,stable,false,true,false,19408
daangn/seed-design,@seed-design/icon@0.1.5,@seed-design/icon@0.1.5,2023-02-20T09:25:40.000Z,2023-02-20,09:25:40,github-actions[bot],false,2023,2,1,February,8,1,Monday,18,evening,false,Q1_Winter,semantic,stable,false,true,false,19408
daangn/seed-design,@seed-design/icon@0.1.6,@seed-design/icon@0.1.6,2023-02-20T09:43:48.000Z,2023-02-20,09:43:48,github-actions[bot],false,2023,2,1,February,8,1,Monday,18,evening,false,Q1_Winter,semantic,stable,false,true,false,19408
daangn/seed-design,@seed-design/icon@0.1.7,@seed-design/icon@0.1.7,2023-02-21T04:33:20.000Z,2023-02-21,04:33:20,github-actions[bot],false,2023,2,1,February,8,2,Tuesday,13,lunch_time,false,Q1_Winter,semantic,stable,false,true,false,19409
daangn/seed-design,@seed-design/icon@0.1.8,@seed-design/icon@0.1.8,2023-02-23T06:01:48.000Z,2023-02-23,06:01:48,github-actions[bot],false,2023,2,1,February,8,4,Thursday,15,work_afternoon,false,Q1_Winter,semantic,stable,false,true,false,19411
daangn/seed-design,@seed-design/icon@0.1.10,@seed-design/icon@0.1.10,2023-03-09T02:38:20.000Z,2023-03-09,02:38:20,github-actions[bot],false,2023,3,1,March,10,4,Thursday,11,work_morning,false,Q1_Spring,semantic,stable,false,true,false,19425
daangn/seed-design,@seed-design/icon@0.1.11,@seed-design/icon@0.1.11,2023-03-10T14:36:00.000Z,2023-03-10,14:36:00,github-actions[bot],false,2023,3,1,March,10,5,Friday,23,night,false,Q1_Spring,semantic,stable,false,true,false,19426
daangn/seed-design,@seed-design/icon@0.1.12,@seed-design/icon@0.1.12,2023-03-10T16:15:35.000Z,2023-03-10,16:15:35,github-actions[bot],false,2023,3,1,March,10,6,Saturday,1,early_morning,true,Q1_Spring,semantic,stable,false,true,false,19426
daangn/seed-design,@seed-design/icon@0.1.13,@seed-design/icon@0.1.13,2023-03-11T00:30:52.000Z,2023-03-11,00:30:52,github-actions[bot],false,2023,3,1,March,10,6,Saturday,9,work_morning,true,Q1_Spring,semantic,stable,false,true,false,19427
daangn/seed-design,@seed-design/design-token@1.0.1,@seed-design/design-token@1.0.1,2023-04-14T10:53:23.000Z,2023-04-14,10:53:23,github-actions[bot],false,2023,4,2,April,15,5,Friday,19,evening,false,Q2_Spring,semantic,stable,false,true,false,19461
daangn/seed-design,@seed-design/icon@0.2.0,@seed-design/icon@0.2.0,2023-04-19T06:19:40.000Z,2023-04-19,06:19:40,github-actions[bot],false,2023,4,2,April,16,3,Wednesday,15,work_afternoon,false,Q2_Spring,semantic,stable,false,false,false,19466
daangn/seed-design,@seed-design/icon@0.2.1,@seed-design/icon@0.2.1,2023-04-19T08:21:33.000Z,2023-04-19,08:21:33,github-actions[bot],false,2023,4,2,April,16,3,Wednesday,17,work_afternoon,false,Q2_Spring,semantic,stable,false,true,false,19466
daangn/seed-design,gatsby-plugin-seed-design@0.2.6,gatsby-plugin-seed-design@0.2.6,2023-04-25T06:45:41.000Z,2023-04-25,06:45:41,github-actions[bot],false,2023,4,2,April,17,2,Tuesday,15,work_afternoon,false,Q2_Spring,semantic,stable,false,true,false,19472
daangn/seed-design,@seed-design/design-token@1.0.3,@seed-design/design-token@1.0.3,2023-05-23T08:09:37.000Z,2023-05-23,08:09:37,github-actions[bot],false,2023,5,2,May,21,2,Tuesday,17,work_afternoon,false,Q2_Spring,semantic,stable,false,true,false,19500
daangn/seed-design,@seed-design/icon-deprecated@0.2.1,@seed-design/icon-deprecated@0.2.1,2023-07-05T08:43:32.000Z,2023-07-05,08:43:32,github-actions[bot],false,2023,7,3,July,27,3,Wednesday,17,work_afternoon,false,Q3_Summer,semantic,stable,false,true,false,19543
daangn/seed-design,gatsby-plugin-seed-design@0.2.7,gatsby-plugin-seed-design@0.2.7,2023-07-17T08:03:28.000Z,2023-07-17,08:03:28,github-actions[bot],false,2023,7,3,July,29,1,Monday,17,work_afternoon,false,Q3_Summer,semantic,stable,false,true,false,19555
daangn/seed-design,@seed-design/react-theming@2.1.4,@seed-design/react-theming@2.1.4,2023-07-31T06:36:20.000Z,2023-07-31,06:36:20,github-actions[bot],false,2023,7,3,July,31,1,Monday,15,work_afternoon,false,Q3_Summer,semantic,stable,false,true,false,19569
daangn/seed-design,@seed-design/stylesheet@1.0.4,@seed-design/stylesheet@1.0.4,2024-01-29T04:00:36.000Z,2024-01-29,04:00:36,github-actions[bot],false,2024,1,1,January,5,1,Monday,13,lunch_time,false,Q1_Winter,semantic,stable,false,true,false,19751
daangn/seed-design,@seed-design/react-checkbox@0.0.1-rc.0,@seed-design/react-checkbox@0.0.1-rc.0,2025-02-18T17:13:40.000Z,2025-02-18,17:13:40,github-actions[bot],true,2025,2,1,February,8,3,Wednesday,2,early_morning,false,Q1_Winter,semantic,release_candidate,false,true,true,20137
daangn/seed-design,@seed-design/react-dialog@0.0.1-rc.0,@seed-design/react-dialog@0.0.1-rc.0,2025-02-18T17:13:43.000Z,2025-02-18,17:13:43,github-actions[bot],true,2025,2,1,February,8,3,Wednesday,2,early_morning,false,Q1_Winter,semantic,release_candidate,false,true,true,20137
daangn/seed-design,@seed-design/css@0.0.1-rc.0,@seed-design/css@0.0.1-rc.0,2025-02-18T17:13:46.000Z,2025-02-18,17:13:46,github-actions[bot],true,2025,2,1,February,8,3,Wednesday,2,early_morning,false,Q1_Winter,semantic,release_candidate,false,true,true,20137
daangn/seed-design,@seed-design/react-popover@0.0.1-rc.0,@seed-design/react-popover@0.0.1-rc.0,2025-02-18T17:13:49.000Z,2025-02-18,17:13:49,github-actions[bot],true,2025,2,1,February,8,3,Wednesday,2,early_morning,false,Q1_Winter,semantic,release_candidate,false,true,true,20137
daangn/seed-design,@seed-design/react-progress@0.0.1-rc.0,@seed-design/react-progress@0.0.1-rc.0,2025-02-18T17:13:52.000Z,2025-02-18,17:13:52,github-actions[bot],true,2025,2,1,February,8,3,Wednesday,2,early_morning,false,Q1_Winter,semantic,release_candidate,false,true,true,20137
daangn/seed-design,@seed-design/react-pull-to-refresh@0.0.1-rc.0,@seed-design/react-pull-to-refresh@0.0.1-rc.0,2025-02-18T17:13:56.000Z,2025-02-18,17:13:56,github-actions[bot],true,2025,2,1,February,8,3,Wednesday,2,early_morning,false,Q1_Winter,semantic,release_candidate,false,true,true,20137
daangn/seed-design,@seed-design/react-radio-group@0.0.1-rc.0,@seed-design/react-radio-group@0.0.1-rc.0,2025-02-18T17:13:58.000Z,2025-02-18,17:13:58,github-actions[bot],true,2025,2,1,February,8,3,Wednesday,2,early_morning,false,Q1_Winter,semantic,release_candidate,false,true,true,20137
daangn/seed-design,@seed-design/react-segmented-control@0.0.1-rc.0,@seed-design/react-segmented-control@0.0.1-rc.0,2025-02-18T17:14:01.000Z,2025-02-18,17:14:01,github-actions[bot],true,2025,2,1,February,8,3,Wednesday,2,early_morning,false,Q1_Winter,semantic,release_candidate,false,true,true,20137
daangn/seed-design,@seed-design/react-switch@0.0.1-rc.0,@seed-design/react-switch@0.0.1-rc.0,2025-02-18T17:14:04.000Z,2025-02-18,17:14:04,github-actions[bot],true,2025,2,1,February,8,3,Wednesday,2,early_morning,false,Q1_Winter,semantic,release_candidate,false,true,true,20137
daangn/seed-design,@seed-design/react-tabs@0.0.1-rc.0,@seed-design/react-tabs@0.0.1-rc.0,2025-02-18T17:14:07.000Z,2025-02-18,17:14:07,github-actions[bot],true,2025,2,1,February,8,3,Wednesday,2,early_morning,false,Q1_Winter,semantic,release_candidate,false,true,true,20137
daangn/seed-design,@seed-design/react-text-field@0.0.1-rc.0,@seed-design/react-text-field@0.0.1-rc.0,2025-02-18T17:14:10.000Z,2025-02-18,17:14:10,github-actions[bot],true,2025,2,1,February,8,3,Wednesday,2,early_morning,false,Q1_Winter,semantic,release_candidate,false,true,true,20137
daangn/seed-design,@seed-design/react-toggle@0.0.1-rc.0,@seed-design/react-toggle@0.0.1-rc.0,2025-02-18T17:14:13.000Z,2025-02-18,17:14:13,github-actions[bot],true,2025,2,1,February,8,3,Wednesday,2,early_morning,false,Q1_Winter,semantic,release_candidate,false,true,true,20137
daangn/seed-design,@seed-design/react-snackbar@0.0.1-rc.0,@seed-design/react-snackbar@0.0.1-rc.0,2025-02-18T17:14:16.000Z,2025-02-18,17:14:16,github-actions[bot],true,2025,2,1,February,8,3,Wednesday,2,early_morning,false,Q1_Winter,semantic,release_candidate,false,true,true,20137
daangn/seed-design,@seed-design/react-avatar@0.0.1-rc.0,@seed-design/react-avatar@0.0.1-rc.0,2025-02-18T17:14:19.000Z,2025-02-18,17:14:19,github-actions[bot],true,2025,2,1,February,8,3,Wednesday,2,early_morning,false,Q1_Winter,semantic,release_candidate,false,true,true,20137
daangn/seed-design,@seed-design/stackflow@0.0.1-rc.0,@seed-design/stackflow@0.0.1-rc.0,2025-02-18T17:14:22.000Z,2025-02-18,17:14:22,github-actions[bot],true,2025,2,1,February,8,3,Wednesday,2,early_morning,false,Q1_Winter,semantic,release_candidate,false,true,true,20137
daangn/seed-design,@seed-design/react@0.0.1-rc.0,@seed-design/react@0.0.1-rc.0,2025-02-18T17:14:25.000Z,2025-02-18,17:14:25,github-actions[bot],true,2025,2,1,February,8,3,Wednesday,2,early_morning,false,Q1_Winter,semantic,release_candidate,false,true,true,20137
daangn/seed-design,@seed-design/react@0.0.1-rc.1,@seed-design/react@0.0.1-rc.1,2025-02-18T17:29:03.000Z,2025-02-18,17:29:03,github-actions[bot],true,2025,2,1,February,8,3,Wednesday,2,early_morning,false,Q1_Winter,semantic,release_candidate,false,true,true,20137
daangn/seed-design,@seed-design/codemod@0.0.12-rc.0,@seed-design/codemod@0.0.12-rc.0,2025-02-20T02:57:59.000Z,2025-02-20,02:57:59,github-actions[bot],true,2025,2,1,February,8,4,Thursday,11,work_morning,false,Q1_Winter,semantic,release_candidate,false,true,true,20139
daangn/seed-design,@seed-design/migration-index@0.0.1-rc.0,@seed-design/migration-index@0.0.1-rc.0,2025-02-20T02:58:02.000Z,2025-02-20,02:58:02,github-actions[bot],true,2025,2,1,February,8,4,Thursday,11,work_morning,false,Q1_Winter,semantic,release_candidate,false,true,true,20139
daangn/seed-design,@seed-design/codemod@0.0.12-rc.1,@seed-design/codemod@0.0.12-rc.1,2025-02-20T03:25:04.000Z,2025-02-20,03:25:04,github-actions[bot],true,2025,2,1,February,8,4,Thursday,12,lunch_time,false,Q1_Winter,semantic,release_candidate,false,true,true,20139
daangn/seed-design,@seed-design/codemod@0.0.12-rc.2,@seed-design/codemod@0.0.12-rc.2,2025-02-20T03:38:17.000Z,2025-02-20,03:38:17,github-actions[bot],true,2025,2,1,February,8,4,Thursday,12,lunch_time,false,Q1_Winter,semantic,release_candidate,false,true,true,20139
daangn/seed-design,@seed-design/css@0.0.1-rc.1,@seed-design/css@0.0.1-rc.1,2025-02-20T06:47:17.000Z,2025-02-20,06:47:17,github-actions[bot],true,2025,2,1,February,8,4,Thursday,15,work_afternoon,false,Q1_Winter,semantic,release_candidate,false,true,true,20139
daangn/seed-design,@seed-design/codemod@0.0.12-rc.3,@seed-design/codemod@0.0.12-rc.3,2025-02-20T06:47:20.000Z,2025-02-20,06:47:20,github-actions[bot],true,2025,2,1,February,8,4,Thursday,15,work_afternoon,false,Q1_Winter,semantic,release_candidate,false,true,true,20139
daangn/seed-design,@seed-design/stackflow@0.0.1-rc.1,@seed-design/stackflow@0.0.1-rc.1,2025-02-20T06:47:23.000Z,2025-02-20,06:47:23,github-actions[bot],true,2025,2,1,February,8,4,Thursday,15,work_afternoon,false,Q1_Winter,semantic,release_candidate,false,true,true,20139
daangn/seed-design,@seed-design/react@0.0.1-rc.2,@seed-design/react@0.0.1-rc.2,2025-02-20T06:47:26.000Z,2025-02-20,06:47:26,github-actions[bot],true,2025,2,1,February,8,4,Thursday,15,work_afternoon,false,Q1_Winter,semantic,release_candidate,false,true,true,20139
daangn/seed-design,@seed-design/cli@0.0.1,@seed-design/cli@0.0.1,2025-02-24T21:16:04.000Z,2025-02-24,21:16:04,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,6,morning,false,Q1_Winter,semantic,stable,false,true,false,20143
daangn/seed-design,@seed-design/codemod@0.0.12,@seed-design/codemod@0.0.12,2025-02-24T21:16:06.000Z,2025-02-24,21:16:06,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,6,morning,false,Q1_Winter,semantic,stable,false,true,false,20143
daangn/seed-design,@seed-design/migration-index@0.0.1,@seed-design/migration-index@0.0.1,2025-02-24T21:16:09.000Z,2025-02-24,21:16:09,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,6,morning,false,Q1_Winter,semantic,stable,false,true,false,20143
daangn/seed-design,@seed-design/css@0.0.1,@seed-design/css@0.0.1,2025-02-24T21:16:12.000Z,2025-02-24,21:16:12,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,6,morning,false,Q1_Winter,semantic,stable,false,true,false,20143
daangn/seed-design,@seed-design/react@0.0.1,@seed-design/react@0.0.1,2025-02-24T21:16:15.000Z,2025-02-24,21:16:15,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,6,morning,false,Q1_Winter,semantic,stable,false,true,false,20143
daangn/seed-design,@seed-design/react-avatar@0.0.1,@seed-design/react-avatar@0.0.1,2025-02-24T21:16:18.000Z,2025-02-24,21:16:18,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,6,morning,false,Q1_Winter,semantic,stable,false,true,false,20143
daangn/seed-design,@seed-design/react-checkbox@0.0.1,@seed-design/react-checkbox@0.0.1,2025-02-24T21:16:21.000Z,2025-02-24,21:16:21,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,6,morning,false,Q1_Winter,semantic,stable,false,true,false,20143
daangn/seed-design,@seed-design/react-dialog@0.0.1,@seed-design/react-dialog@0.0.1,2025-02-24T21:16:24.000Z,2025-02-24,21:16:24,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,6,morning,false,Q1_Winter,semantic,stable,false,true,false,20143
daangn/seed-design,@seed-design/react-popover@0.0.1,@seed-design/react-popover@0.0.1,2025-02-24T21:16:27.000Z,2025-02-24,21:16:27,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,6,morning,false,Q1_Winter,semantic,stable,false,true,false,20143
daangn/seed-design,@seed-design/react-primitive@0.0.1,@seed-design/react-primitive@0.0.1,2025-02-24T21:16:30.000Z,2025-02-24,21:16:30,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,6,morning,false,Q1_Winter,semantic,stable,false,true,false,20143
daangn/seed-design,@seed-design/react-progress@0.0.1,@seed-design/react-progress@0.0.1,2025-02-24T21:16:33.000Z,2025-02-24,21:16:33,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,6,morning,false,Q1_Winter,semantic,stable,false,true,false,20143
daangn/seed-design,@seed-design/react-radio-group@0.0.1,@seed-design/react-radio-group@0.0.1,2025-02-24T21:16:36.000Z,2025-02-24,21:16:36,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,6,morning,false,Q1_Winter,semantic,stable,false,true,false,20143
daangn/seed-design,@seed-design/react-segmented-control@0.0.1,@seed-design/react-segmented-control@0.0.1,2025-02-24T21:16:39.000Z,2025-02-24,21:16:39,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,6,morning,false,Q1_Winter,semantic,stable,false,true,false,20143
daangn/seed-design,@seed-design/react-pull-to-refresh@0.0.1,@seed-design/react-pull-to-refresh@0.0.1,2025-02-24T21:16:42.000Z,2025-02-24,21:16:42,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,6,morning,false,Q1_Winter,semantic,stable,false,true,false,20143
daangn/seed-design,@seed-design/react-snackbar@0.0.1,@seed-design/react-snackbar@0.0.1,2025-02-24T21:16:45.000Z,2025-02-24,21:16:45,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,6,morning,false,Q1_Winter,semantic,stable,false,true,false,20143
daangn/seed-design,@seed-design/react-tabs@0.0.1,@seed-design/react-tabs@0.0.1,2025-02-24T21:16:48.000Z,2025-02-24,21:16:48,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,6,morning,false,Q1_Winter,semantic,stable,false,true,false,20143
daangn/seed-design,@seed-design/react-switch@0.0.1,@seed-design/react-switch@0.0.1,2025-02-24T21:16:51.000Z,2025-02-24,21:16:51,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,6,morning,false,Q1_Winter,semantic,stable,false,true,false,20143
daangn/seed-design,@seed-design/react-toggle@0.0.1,@seed-design/react-toggle@0.0.1,2025-02-24T21:16:54.000Z,2025-02-24,21:16:54,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,6,morning,false,Q1_Winter,semantic,stable,false,true,false,20143
daangn/seed-design,@seed-design/react-text-field@0.0.1,@seed-design/react-text-field@0.0.1,2025-02-24T21:16:57.000Z,2025-02-24,21:16:57,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,6,morning,false,Q1_Winter,semantic,stable,false,true,false,20143
daangn/seed-design,@seed-design/react-theming@2.1.5,@seed-design/react-theming@2.1.5,2025-02-24T21:17:00.000Z,2025-02-24,21:17:00,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,6,morning,false,Q1_Winter,semantic,stable,false,true,false,20143
daangn/seed-design,@seed-design/dom-utils@0.0.1,@seed-design/dom-utils@0.0.1,2025-02-24T21:17:03.000Z,2025-02-24,21:17:03,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,6,morning,false,Q1_Winter,semantic,stable,false,true,false,20143
daangn/seed-design,@seed-design/vite-plugin@0.0.1,@seed-design/vite-plugin@0.0.1,2025-02-24T21:17:07.000Z,2025-02-24,21:17:07,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,6,morning,false,Q1_Winter,semantic,stable,false,true,false,20143
daangn/seed-design,@seed-design/stackflow@0.0.1,@seed-design/stackflow@0.0.1,2025-02-24T21:17:09.000Z,2025-02-24,21:17:09,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,6,morning,false,Q1_Winter,semantic,stable,false,true,false,20143
daangn/seed-design,@seed-design/webpack-plugin@0.0.1,@seed-design/webpack-plugin@0.0.1,2025-02-24T21:17:12.000Z,2025-02-24,21:17:12,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,6,morning,false,Q1_Winter,semantic,stable,false,true,false,20143
daangn/seed-design,@seed-design/stylesheet@1.1.0,@seed-design/stylesheet@1.1.0,2025-02-24T21:17:15.000Z,2025-02-24,21:17:15,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,6,morning,false,Q1_Winter,semantic,stable,false,false,false,20143
daangn/seed-design,@seed-design/css@0.0.2,@seed-design/css@0.0.2,2025-02-25T09:37:13.000Z,2025-02-25,09:37:13,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,18,evening,false,Q1_Winter,semantic,stable,false,true,false,20144
daangn/seed-design,@seed-design/stackflow@0.0.2,@seed-design/stackflow@0.0.2,2025-02-25T09:37:16.000Z,2025-02-25,09:37:16,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,18,evening,false,Q1_Winter,semantic,stable,false,true,false,20144
daangn/seed-design,@seed-design/react@0.0.2,@seed-design/react@0.0.2,2025-02-25T09:37:19.000Z,2025-02-25,09:37:19,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,18,evening,false,Q1_Winter,semantic,stable,false,true,false,20144
daangn/seed-design,@seed-design/stylesheet@1.1.1,@seed-design/stylesheet@1.1.1,2025-02-25T09:37:22.000Z,2025-02-25,09:37:22,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,18,evening,false,Q1_Winter,semantic,stable,false,true,false,20144
daangn/seed-design,@seed-design/webpack-plugin@0.0.2,@seed-design/webpack-plugin@0.0.2,2025-02-25T09:37:25.000Z,2025-02-25,09:37:25,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,18,evening,false,Q1_Winter,semantic,stable,false,true,false,20144
daangn/seed-design,@seed-design/vite-plugin@0.0.2,@seed-design/vite-plugin@0.0.2,2025-02-25T09:37:28.000Z,2025-02-25,09:37:28,github-actions[bot],false,2025,2,1,February,9,2,Tuesday,18,evening,false,Q1_Winter,semantic,stable,false,true,false,20144
daangn/seed-design,@seed-design/css@0.0.3,@seed-design/css@0.0.3,2025-03-04T03:38:28.000Z,2025-03-04,03:38:28,github-actions[bot],false,2025,3,1,March,10,2,Tuesday,12,lunch_time,false,Q1_Spring,semantic,stable,false,true,false,20151
daangn/seed-design,@seed-design/codemod@0.0.13,@seed-design/codemod@0.0.13,2025-03-04T03:38:31.000Z,2025-03-04,03:38:31,github-actions[bot],false,2025,3,1,March,10,2,Tuesday,12,lunch_time,false,Q1_Spring,semantic,stable,false,true,false,20151
daangn/seed-design,@seed-design/migration-index@0.0.2,@seed-design/migration-index@0.0.2,2025-03-04T03:38:34.000Z,2025-03-04,03:38:34,github-actions[bot],false,2025,3,1,March,10,2,Tuesday,12,lunch_time,false,Q1_Spring,semantic,stable,false,true,false,20151
daangn/seed-design,@seed-design/stackflow@0.0.3,@seed-design/stackflow@0.0.3,2025-03-04T03:38:37.000Z,2025-03-04,03:38:37,github-actions[bot],false,2025,3,1,March,10,2,Tuesday,12,lunch_time,false,Q1_Spring,semantic,stable,false,true,false,20151
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.3,@seed-design/rsbuild-plugin@0.0.3,2025-03-04T03:38:40.000Z,2025-03-04,03:38:40,github-actions[bot],false,2025,3,1,March,10,2,Tuesday,12,lunch_time,false,Q1_Spring,semantic,stable,false,true,false,20151
daangn/seed-design,@seed-design/react@0.0.3,@seed-design/react@0.0.3,2025-03-04T03:38:43.000Z,2025-03-04,03:38:43,github-actions[bot],false,2025,3,1,March,10,2,Tuesday,12,lunch_time,false,Q1_Spring,semantic,stable,false,true,false,20151
daangn/seed-design,@seed-design/vite-plugin@0.0.3,@seed-design/vite-plugin@0.0.3,2025-03-04T03:38:46.000Z,2025-03-04,03:38:46,github-actions[bot],false,2025,3,1,March,10,2,Tuesday,12,lunch_time,false,Q1_Spring,semantic,stable,false,true,false,20151
daangn/seed-design,@seed-design/webpack-plugin@0.0.3,@seed-design/webpack-plugin@0.0.3,2025-03-04T03:38:49.000Z,2025-03-04,03:38:49,github-actions[bot],false,2025,3,1,March,10,2,Tuesday,12,lunch_time,false,Q1_Spring,semantic,stable,false,true,false,20151
daangn/seed-design,@seed-design/react@0.0.4,@seed-design/react@0.0.4,2025-03-05T01:12:12.000Z,2025-03-05,01:12:12,github-actions[bot],false,2025,3,1,March,10,3,Wednesday,10,work_morning,false,Q1_Spring,semantic,stable,false,true,false,20152
daangn/seed-design,@seed-design/css@0.0.4,@seed-design/css@0.0.4,2025-03-05T01:12:15.000Z,2025-03-05,01:12:15,github-actions[bot],false,2025,3,1,March,10,3,Wednesday,10,work_morning,false,Q1_Spring,semantic,stable,false,true,false,20152
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.4,@seed-design/rsbuild-plugin@0.0.4,2025-03-05T01:12:18.000Z,2025-03-05,01:12:18,github-actions[bot],false,2025,3,1,March,10,3,Wednesday,10,work_morning,false,Q1_Spring,semantic,stable,false,true,false,20152
daangn/seed-design,@seed-design/stackflow@0.0.4,@seed-design/stackflow@0.0.4,2025-03-05T01:12:21.000Z,2025-03-05,01:12:21,github-actions[bot],false,2025,3,1,March,10,3,Wednesday,10,work_morning,false,Q1_Spring,semantic,stable,false,true,false,20152
daangn/seed-design,@seed-design/vite-plugin@0.0.4,@seed-design/vite-plugin@0.0.4,2025-03-05T01:12:24.000Z,2025-03-05,01:12:24,github-actions[bot],false,2025,3,1,March,10,3,Wednesday,10,work_morning,false,Q1_Spring,semantic,stable,false,true,false,20152
daangn/seed-design,@seed-design/webpack-plugin@0.0.4,@seed-design/webpack-plugin@0.0.4,2025-03-05T01:12:27.000Z,2025-03-05,01:12:27,github-actions[bot],false,2025,3,1,March,10,3,Wednesday,10,work_morning,false,Q1_Spring,semantic,stable,false,true,false,20152
daangn/seed-design,@seed-design/css@0.0.5,@seed-design/css@0.0.5,2025-03-10T05:24:02.000Z,2025-03-10,05:24:02,github-actions[bot],false,2025,3,1,March,11,1,Monday,14,work_afternoon,false,Q1_Spring,semantic,stable,false,true,false,20157
daangn/seed-design,@seed-design/codemod@0.0.14,@seed-design/codemod@0.0.14,2025-03-10T05:24:05.000Z,2025-03-10,05:24:05,github-actions[bot],false,2025,3,1,March,11,1,Monday,14,work_afternoon,false,Q1_Spring,semantic,stable,false,true,false,20157
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.5,@seed-design/rsbuild-plugin@0.0.5,2025-03-10T05:24:08.000Z,2025-03-10,05:24:08,github-actions[bot],false,2025,3,1,March,11,1,Monday,14,work_afternoon,false,Q1_Spring,semantic,stable,false,true,false,20157
daangn/seed-design,@seed-design/stackflow@0.0.5,@seed-design/stackflow@0.0.5,2025-03-10T05:24:11.000Z,2025-03-10,05:24:11,github-actions[bot],false,2025,3,1,March,11,1,Monday,14,work_afternoon,false,Q1_Spring,semantic,stable,false,true,false,20157
daangn/seed-design,@seed-design/react@0.0.5,@seed-design/react@0.0.5,2025-03-10T05:24:14.000Z,2025-03-10,05:24:14,github-actions[bot],false,2025,3,1,March,11,1,Monday,14,work_afternoon,false,Q1_Spring,semantic,stable,false,true,false,20157
daangn/seed-design,@seed-design/vite-plugin@0.0.5,@seed-design/vite-plugin@0.0.5,2025-03-10T05:24:17.000Z,2025-03-10,05:24:17,github-actions[bot],false,2025,3,1,March,11,1,Monday,14,work_afternoon,false,Q1_Spring,semantic,stable,false,true,false,20157
daangn/seed-design,@seed-design/webpack-plugin@0.0.5,@seed-design/webpack-plugin@0.0.5,2025-03-10T05:24:20.000Z,2025-03-10,05:24:20,github-actions[bot],false,2025,3,1,March,11,1,Monday,14,work_afternoon,false,Q1_Spring,semantic,stable,false,true,false,20157
daangn/seed-design,@seed-design/codemod@0.0.15,@seed-design/codemod@0.0.15,2025-03-13T15:42:10.000Z,2025-03-13,15:42:10,github-actions[bot],false,2025,3,1,March,11,5,Friday,0,early_morning,false,Q1_Spring,semantic,stable,false,true,false,20160
daangn/seed-design,@seed-design/migration-index@0.0.3,@seed-design/migration-index@0.0.3,2025-03-13T15:42:13.000Z,2025-03-13,15:42:13,github-actions[bot],false,2025,3,1,March,11,5,Friday,0,early_morning,false,Q1_Spring,semantic,stable,false,true,false,20160
daangn/seed-design,@seed-design/react@0.0.6,@seed-design/react@0.0.6,2025-03-13T15:42:16.000Z,2025-03-13,15:42:16,github-actions[bot],false,2025,3,1,March,11,5,Friday,0,early_morning,false,Q1_Spring,semantic,stable,false,true,false,20160
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.6,@seed-design/rsbuild-plugin@0.0.6,2025-03-13T15:42:19.000Z,2025-03-13,15:42:19,github-actions[bot],false,2025,3,1,March,11,5,Friday,0,early_morning,false,Q1_Spring,semantic,stable,false,true,false,20160
